Date,Year,Week,Time(Year+Week/52),MS01,MS02,MS03,MS04,MS05,MS06,MS07,MS08,MS09,MS10,MS11,MS12,MS13,MS14,MS15,MS16,MS17,MS18,MS19,MS20,MS21,MS22,MS23,MS24,MS25,MS26,MS27,MS28,MS29,MS30,MS31,MS32,MS33,MS34,MS35
Jun-15,2015,6,2015.115385,122.6195535,109.7568723,101.5031926,113.0475108,93.87462827,117.761039,96.95178572,110.7622619,89.77007577,115.5202381,110.8653986,98.51250001,126.2565476,141.4369048,136.3903468,147.3417961,94.97202381,90.8313295,92.21607143,104.5416667,71.89679325,76.51190477,70.25454545,74.81904762,50.74193722,55.71352813,86.09248071,162.904736,149.2190476,162.7913043,112.2208333,121.5005176,105.7830745,121.1699275,124.0938147
Jul-15,2015,7,2015.134615,182.5604167,157.722494,156.2319444,172.2739734,140.4416667,162.8923611,161.4445707,189.0867452,153.9570707,182.272601,183.6319445,169.7733394,195.6388889,183.5510732,180.0194444,183.9444444,160.049053,152.501441,184.8733586,185.7430555,153.2765783,162.9070652,141.5048611,157.1194444,125.2194445,144.4183532,125.074504,176.2534722,177.4548611,224.2201389,166.2680556,173.5534722,177.4145833,183.0465278,175.8930556
Aug-15,2015,8,2015.153846,63.15479798,57.51761364,58.86193182,62.53175506,54.86988637,61.51003787,62.29179293,61.13888889,53.15479799,62.4258207,65.10634333,59.14526515,68.60979359,62.92064393,61.00176767,67.92316919,56.51515152,52.2205808,63.27853535,58.46792929,52.91502525,52.56597222,49.65997475,51.81357323,45.42765151,44.40138889,47.43099747,95.58634861,77.68289965,89.60246212,64.84289087,62.00012626,73.28724747,65.53756314,66.21016414
Sep-15,2015,9,2015.173077,123.0700483,107.4146465,102.9535024,111.0606944,107.6006121,110.6415761,100.6027778,104.66875,98.80916307,113.2736715,114.0576389,106.6630051,125.2717693,115.7770833,112.4874698,118.3244318,99.13093434,95.61137028,97.79981884,84.22617755,91.48608092,89.04930556,90.4221591,89.75972222,73.73007246,72.71478097,71.0727959,112.4597222,115.5465278,160.2055555,108.8667572,114.3799242,114.2527778,118.3729167,120.490308
Oct-15,2015,10,2015.192308,69.01271645,62.90357142,63.43869048,62.67857143,65.82837302,65.78630952,65.33511905,NA,59.96785715,71.77905843,72.74642856,69.38243458,76.08511905,73.09821429,74.40737577,82.49166666,61.18558488,52.6452381,64.10416667,65.70595238,58.78777056,56.12581168,54.99761904,46.11190476,40.73738095,41.2672619,53.85901091,87.79172078,93.02261905,100.0948052,63.37619048,67.28869047,64.78268634,70.4042749,75.50135282
Nov-15,2015,11,2015.211538,106.0509317,106.1815476,98.04065735,103.3442288,99.79324533,110.3687075,96.36386054,99.35316771,87.14860248,114.5885611,111.5477484,98.40098343,121.2363236,121.097619,118.4724191,126.9725155,100.0897516,82.59448759,100.76853,102.402795,97.00274328,98.71917703,96.25535713,79.30370083,70.79980659,80.50209627,82.58819875,130.4092909,129.8740683,130.9819288,115.426289,111.7832039,100.5480504,119.4382505,121.433787
Dec-15,2015,12,2015.230769,75.53750001,72.92321428,73.4119898,73.6922619,75.70105871,85.85533395,73.37976189,80.86428571,72.9105849,84.56547618,81.91964287,77.35357143,84.13379917,79.31942641,78.67954544,80.12337662,80.26428571,73.16239178,77.97462121,78.98907867,84.10398552,77.91904762,80.05059523,72.81032608,71.47916667,66.65238095,65.92576531,83.15059524,78.52916666,85.27106626,95.14404761,76.30000001,78.93149351,85.8470238,82.15425466
2015-13,2015,13,2015.25,81.35161445,76.80792062,76.61845239,75.3002243,79.68032309,83.69620109,75.10301705,80.91092404,77.04047619,86.12497857,82.39432276,79.02401247,83.56127411,82.58841396,84.82866686,86.92048996,81.78416149,79.20290264,84.33426228,81.31637246,77.56489593,76.65275689,87.10452899,80.3833919,83.321528,67.1076046,69.04490082,92.90080029,78.64373706,86.68994088,NA,81.49548043,79.35069195,78.20799453,90.67465317
2015-14,2015,14,2015.269231,102.5065476,98.1581263,94.04838435,97.95654761,96.21352041,102.6410714,91.88488614,79.65059523,84.76904762,104.5160714,98.14733438,94.51607142,103.8157632,104.6035714,106.5363095,104.8549948,97.06904762,75.48263456,86.15833333,89.02142858,85.21309523,86.02500001,57.57311077,72.49047619,56.18035715,75.44107143,80.59166667,107.417676,105.768777,114.8068841,104.2952381,103.5921066,93.89461699,107.437432,107.4183341
2015-15,2015,15,2015.288462,69.34791985,64.85985622,65.05323128,66.61166667,70.95157162,70.17929865,70.87833333,60.83695889,53.21696075,74.46028911,67.64166667,58.30800866,79.13333334,64.45535714,84.93333333,71.22345661,62.9819617,50.08555194,52.87399069,53.24821429,54.00833333,50.67321429,35.76607143,41.60407268,35.63333333,37.6474558,98.11309524,74.74860929,75.59285714,84.49404761,88.13,70.12491497,67.24684265,88.8459997,75.78035714
2015-16,2015,16,2015.307692,64.31361284,60.8698425,61.04339827,58.68821429,63.28741497,61.61778309,63.91986704,53.93963156,47.00768398,NA,57.24528986,60.88733766,72.11628956,63.10384199,75.40099105,71.91531385,59.9003882,47.67403061,48.91531386,59.30535714,66.22109668,48.50238095,26.60476191,40.18392857,34.49218123,37.77857143,102.4351294,77.82108844,74.37170868,72.56301759,71.38758402,78.22256493,64.66130953,83.3517316,75.29285714
2015-17,2015,17,2015.326923,91.72619047,81.92137446,88.61130952,83.90119048,90.0499459,91.6891822,89.30297619,96.4125,84.76904763,97.28988096,88.61871118,88.25416667,89.28214286,84.55357143,92.48988095,98.12857143,92.25837803,86.83046066,94.2577381,86.44733437,95.37583333,94.72857143,73.03809524,87.28083333,89.0607143,79.98035715,88.17597402,98.29789377,85.47539474,91.30800428,100.9269245,95.66185065,98.84937888,103.8286749,NA
2015-18,2015,18,2015.346154,38.93475673,37.31540796,31.95888783,37.47618275,37.94642857,37.14121259,42.77916667,45.09642857,33.73556998,54.43452381,42.3244824,36.43777056,47.46488095,40.13442547,43.72771739,46.07619048,39.85069405,30.63095238,30.80718756,36.82321429,33.42602041,29.86788302,15.84916008,26.92587992,34.64818627,22.85178572,38.48528138,57.71049783,47.91964286,49.64583333,43.94294991,43.4601782,NA,55.77974779,67.90071429
2015-19,2015,19,2015.365385,40.41011905,32.48344156,35.60357143,31.3267316,35.24967532,41.00265151,34.61801948,37.64761905,33.21964286,48.19761905,NA,30.93988095,42.3202381,36.55476191,38.99593215,42.21856061,36.28214286,30.3376294,24.13035714,39.37261905,28.75872153,31.54880952,19.05008503,19.92579365,26.3125,27.5612013,48.17678571,44.46904762,38.1702381,38.37321428,39.26190476,48.43307453,55.91355678,47.9976018,51.39761905
2015-20,2015,20,2015.384615,66.14908009,54.24598862,56.29847308,52.53214286,63.10864389,58.07393483,57.76617495,77.1220238,52.23988095,68.95096495,55.53809523,66.10258352,68.15509835,51.46309524,55.26726191,55.78205783,59.07023809,58.13035601,54.42738095,54.27380953,48.36369047,55.23809524,43.04464286,43.50178571,49.89523809,47.92797619,57.83993271,52.8625,46.9547619,59.76277056,NA,58.92738096,77.7762987,61.88269103,68.65804864
2015-21,2015,21,2015.403846,91.74530208,84.07743271,88.28116883,82.31861112,92.3358178,89.58163266,93.38330746,103.3255105,101.1381941,100.5475649,86.49223603,93.48576234,102.4554037,90.16369047,90.96570911,90.67168736,94.56529503,85.57510352,77.77107143,79.61291407,87.15822981,85.37261905,75.36266469,80.57990777,76.85280916,75.88923161,100.2702381,94.46866883,87.64684265,102.1734213,NA,92.5640528,91.87230848,102.2276397,83.2626294
2015-22,2015,22,2015.423077,52.30892857,47.56014493,49.1297619,45.27916667,50.2130176,51.81845238,49.85579004,46.47141446,NA,55.86369048,46.33972567,49.88478261,53.9896645,52.69451346,54.46739131,53.85059524,56.63913043,39.88544372,34.57678571,44.43273809,45.3265528,42.26011905,27.04816253,30.11428571,28.33988095,35.29404762,55.39761905,61.95416666,55.23690476,59.64220779,NA,51.54642857,45.29345238,55.77202381,43.51110248
2015-23,2015,23,2015.442308,34.17160637,31.97547693,31.32803736,30.55325852,23.82372358,32.05353614,29.70931307,27.09323593,NA,41.46992754,29.48364389,32.98201581,36.57054865,35.77795031,35.26126012,34.34968944,27.59912378,33.67574817,26.52259317,28.27116977,19.8172619,19.03882693,19.7498706,20.19309006,24.1515528,15.17593168,24.45984849,39.00308442,40.62015306,42.50841837,NA,33.13074534,27.72012987,37.57050866,25.47072511
2015-24,2015,24,2015.461538,51.29698774,46.3573825,47.24744898,44.8714986,48.21857143,50.76390978,43.34513458,41.00416667,39.42600932,54.383171,38.25579004,45.62665632,48.76726191,48.16071428,49.43511905,NA,47.63190994,33.1784127,34.43605073,48.14940476,35.65665148,33.70119048,31.87023809,31.41349206,32.49345238,28.61688312,41.53356625,56.83035715,73.73600803,49.27007576,50.04435817,NA,42.92270963,52.29862837,44.495064
2015-25,2015,25,2015.480769,112.8047619,107.2452381,106.7668996,102.1844979,110.0703416,107.9470238,108.0547619,106.8908009,102.4297619,114.1717687,94.55416668,109.7732919,98.72559523,95.2172619,106.0664502,NA,115.1934524,107.3595238,96.8198593,120.360119,102.7994047,96.43240165,94.32142858,102.5089286,99.65408902,81.59404762,110.0541667,109.0976191,93.48954082,94.84485931,105.9795549,102.4797619,NA,106.5944099,98.74999999
2015-26,2015,26,2015.5,55.68452381,52.33982684,54.4654762,50.87738095,53.50258658,54.82500001,54.48630953,53.89231602,NA,NA,50.76708791,54.01413044,51.55957793,47.85595238,53.8129762,47.76828231,49.62895963,52.45952381,46.41845238,41.30059523,45.36964285,42.56190476,54.55297618,47.83333334,50.64940477,35.46747835,44.00119048,49.87489648,45.86665893,50.76785715,53.70833334,52.18214285,47.57797618,56.76405279,40.76769716
2015-27,2015,27,2015.519231,83.24523809,77.60476192,81.37150622,74.0806391,82.59090135,74.81369048,81.71309524,88.40586735,66.80134206,68.8345238,71.52083334,79.62678572,76.11845238,71.30654763,71.4125,71.71011904,79.33392858,80.84761904,68.62142857,58.58690476,70.44906833,61.81413749,73.02521645,74.4162183,79.6774186,55.28571429,66.51687371,74.04839545,68.68452381,79.03234126,77.92916667,75.2095238,71.85952381,79.82175325,NA
2015-28,2015,28,2015.538462,57.47023809,55.9273144,56.89880952,52.51674398,54.21003402,37.53398403,56.80273108,49.26016462,NA,45.9047619,51.31495859,52.6991342,56.32142858,58.2372449,53.4702381,54.07738096,50.9060559,46.06493506,49.0952381,50.625,43.05150103,39.99028822,42.99404762,40.27976191,54.79803313,33.74512987,55.52600251,70.25,NA,59.45192308,56.22826087,53.04761904,47.58758503,58.76164596,49.66666667
2015-29,2015,29,2015.557692,88.14523809,83.32765151,86.62922079,77.71666666,82.20988612,71.93392857,78.87965368,60.98640786,73.1797619,70.99226191,62.9152174,76.02619048,72.98273809,83.46360544,73.3654762,78.57678571,76.38990684,70.5174298,NA,71.63809524,62.38722944,68.19673778,50.11250001,60.06130953,NA,44.11808435,NA,81.84107143,67.49545173,62.9561508,83.50812697,79.36428571,76.39464285,83.69560042,75.99821429
2015-30,2015,30,2015.576923,75.27220497,65.62546992,71.21255176,68.4467329,77.90939441,62.90628882,64.50357143,51.45162338,61.78561311,59.93598485,47.52142857,59.8577381,61.4875,61.35,65.03008658,65.54702381,69.52373189,52.13163635,42.43333333,58.83405797,53.43125117,NA,38.39258158,44.87797619,54.51607143,40.31607143,65.52878788,70.61845238,57.39646,56.34729437,72.36441511,68.61337992,63.94047619,72.74784826,67.76190476
2015-31,2015,31,2015.596154,66.41054288,62.43333333,67.51515151,60.93124882,56.08503401,55.01561162,64.20777877,55.75439958,69.04594459,64.71003401,51.87531056,66.62257917,67.8899196,64.69812925,64.39030612,61.64370748,54.66692546,47.69968944,52.66666667,49.94557823,47.39717046,47.57993197,30.07583745,42.56887755,60.43093692,36.37261905,54.52286967,65.41195115,57.90809806,66.98434635,71.25548654,67.26295853,63.85,75.08095238,63.43214286
2015-32,2015,32,2015.615385,73.58333333,70.86309525,75.35714286,69.51190476,70.58333334,65.33928571,69.73628364,66.86479591,82.02065826,73.50414079,60.21932468,65.16459627,74.72619048,77.4702381,77.44047619,75.79491342,66.00077639,53.63579898,52.65646259,65.79491341,58.41071429,58.88710099,33.90845567,50.33116883,55.81439393,45.34860249,73.66071428,90.39880952,82.68366278,84.86904762,80.85912699,77.36655374,71.48376624,86.66666666,71.92261904
2015-33,2015,33,2015.634615,42.20833333,41.87304052,44.64989177,40.31375086,41.05187075,35.84461153,41.27277433,41.00595238,NA,42.87662338,37.6860766,39.53571429,45.60119048,45.88095238,46.4047619,48.61904762,38.86568323,37.51190476,34.80227743,48.10119048,33.60222567,34.71428571,29.98214286,34.86147186,44.67698413,28.23268398,49.15243271,63.87488236,45.93080651,49.36904762,46.84469697,41.93777056,44.75095117,49.22489648,40.74223603
2015-34,2015,34,2015.653846,17.74404762,16.99560042,21.1547619,17.75672878,16.76190476,12.89285714,18.17857143,18.81469979,15.76547619,19.02976191,18.13243661,18.14115646,21.33333333,22.43452381,20.93885281,19.31547619,14.45805773,15.39777433,16.125,16.87337662,14.15595238,13.6686853,9.380179343,13.76190476,18.2497412,9.388716357,16.06702899,27.92857143,26.88095238,24.66666667,19.00465839,19.0007764,21.55952381,22.95238095,17.49188312
2015-35,2015,35,2015.673077,24.60714286,23.54309985,27.33566253,24.72961402,23.5621118,19.10288443,22.3712827,21.41304348,17.42051168,24.4689441,21.35281385,21.42176871,25.20031056,25.90967909,26.34213251,23.06677019,19.80194805,17.72437888,18.41692547,20.46550913,16.93581781,15.84057971,11.33987018,15.44344062,20.52556936,11.2497412,17.55719462,28.28390269,24.78830228,22.69047619,27.15346791,25.77148033,25.74204781,29.82354602,25.339968
2015-36,2015,36,2015.692308,25.39935065,23.86580087,24.82738095,23.27531526,23.006917,19.64768171,21.46423866,19.52013928,15.14142499,24.29761905,20.55844156,20.44967532,24.88302278,29.02705628,29.05952381,27.95238095,21.74320064,16.74829932,NA,23.55357143,18.29020798,18.90590062,9.378571429,14.42517007,18.32058407,14.84983934,21.16243177,33.38276398,28.54058442,26.58928571,27.25491719,26.77867965,25.25754215,30.07789855,25.08514493
2015-37,2015,37,2015.711538,88.15097402,77.73044218,84.50584417,83.54655249,86.49066416,85.73644457,78.84593837,69.82171202,61.80595238,79.04166666,NA,74.70302402,75.46428572,82.35740166,90.29166665,89.27380952,84.48809523,67.80357143,NA,67.73809523,73.75595238,68.12914078,50.09319728,61.18452381,62.96774579,56.87755102,62.19812926,90.66991342,70.52721088,78.30024737,86.31246471,86.70051353,80.29761905,88.02909641,86.33779381
2015-38,2015,38,2015.730769,77.61982402,69.77281466,76.42857143,78.26783361,74.93452381,76.05667702,72.28545549,69.44372294,60.99214976,69.66711033,69.21266235,77.70238096,75.48809524,74.72619047,76.88690476,71.05952381,65.02976191,66.57050428,60.66666667,49.83487941,60.64389233,48.28641002,56.84880952,60.16407867,NA,40.85504893,57.74891776,78.86904762,67.41666666,78.47679435,79.56555349,76.25680272,65.125,78.94642856,72.54554865
2015-39,2015,39,2015.75,36.20988613,32.37093316,36.18271222,35.21875924,35.77644457,34.77738095,32.98035479,28.02096273,20.68090451,33.58170996,28.39285714,38.14130435,35.36890646,35.02707981,43.540655,37.72789116,35.17570111,35.46966874,24.84608844,32.24171843,27.42857143,29.9758947,NA,22.48305975,NA,24.56103963,30.28057527,44.03804348,32.46266234,35.45695061,39.24035049,35.82218144,35.6255176,38.22757858,35.44461698
2015-40,2015,40,2015.769231,139.3928571,124.3035714,134.5357143,140.2178571,138.8100649,NA,124.8804348,96.05952381,114.2689159,126.5389924,108.1783126,130.2440476,121.8566253,131.8517316,NA,129.5,134.817066,NA,83.69779315,123.4404762,116.6741181,113.2683008,77.91414949,99.21933734,NA,102.8854807,111.7797619,123.3452381,104.2018398,116.1257764,NA,135.996118,133.5230331,138.0772868,128.1488095
2015-41,2015,41,2015.788462,124.497449,109.4345238,111.3988095,114.1063665,116.6369048,125.6299172,102.7380952,89.00595239,80.33902691,104.25,88.04761905,114.2714803,104.6277056,125.6071429,151.4821429,129.8214286,105.176501,81.9404762,69.03985508,104.8569638,83.24792961,91.93297102,65.66563146,75.19047619,53.95183378,66.66071428,104.3511905,137.0595238,108.172619,107.9940476,116.7355073,121.1242236,120.6011905,122.5892857,118.3035714
2015-42,2015,42,2015.807692,58.14518634,53.80357143,53.98809524,55.45031056,57.72023809,59.06004141,46.95421245,47.7279651,31.05844156,51.77380953,50.73214286,57.87445887,51.53937445,57.45833333,NA,57.95833333,56.92054865,40.85119048,38.80952381,53.17546584,50.37121212,46.69047619,41.86309524,38.57686335,38.33690476,38.24404762,50.11734694,68.70833334,52.25595238,55.56004141,58.88961039,58.95508658,61.82993197,63.495671,59.29166667
2015-43,2015,43,2015.826923,23.80512422,21.875,23.67261905,22.44642857,22.29761905,23.25,21.95238095,29.45289855,15.00284679,27.05952381,26.72179089,29.80357143,29.91071429,28.55227743,28.28623188,24.92753623,26.20238095,21.94047619,20.0297619,23.95238095,23.71428571,24.33178054,22.67468944,17.29166667,20.48343685,17.27044513,21.75595238,33.20238095,28.68677234,34.48538961,24.95703934,25.17339545,26.55952381,29.5626294,25.7826087
2015-44,2015,44,2015.846154,98.18515037,91.57322653,94.55043859,97.56349206,98.6291408,99.71177944,93.56986216,115.2433366,79.44878679,108.4806718,97.52105263,112.9615079,103.6128501,102.5999373,105.2202381,101.3067043,90.59811213,87.12406015,76.03105978,67.12473836,78.01780266,69.75908521,74.56140351,75.63693201,64.33114036,56.84680451,80.66259399,122.0776942,108.9109022,115.4034134,NA,103.3150376,104.6441103,107.3527841,102.7227891
2015-45,2015,45,2015.865385,151.9940476,148.452381,151.0822981,153.0178571,162.1335034,160.4264069,145.1071429,137.2911255,105.5833333,170.7083333,151.7047101,167.5412432,173.3333333,158.5595238,161.7261905,164.927795,159.8977743,112.4422878,127.7083333,129.5535714,134.7083333,124.1130952,89,115.1488095,58.2997449,97.4724026,128.4738613,163.9642857,NA,175.5377847,NA,158.8377564,156.7573875,164.5797101,159.6964286
2015-46,2015,46,2015.884615,82.42520703,78.90079366,82.50543478,78.57634576,82.45082816,83.89165725,76.19228779,78.45898714,60.4181825,91.57324016,77.6547619,88.51164597,NA,85.12448241,83.99953886,84.51700681,91.06361011,73.52639752,66.21454451,66.36827122,88.54613684,75.10636646,92.34860249,73.41899586,58.76181066,62.65450311,78.09342651,86.10344909,78.4718367,95.06107661,89.2818323,86.12445888,88.01804536,89.20228214,87.6239648
2015-47,2015,47,2015.903846,103.0470779,106.5238095,96.84902597,109.29329,95.61765951,104.5991627,85.33588435,85.04236778,74.21785714,128.6948052,121.3530491,114.0476191,141.7462121,122.1233921,121.2352014,102.1569264,92.1705957,68.20183982,80.45353379,98.80844156,70.4429936,65.10987201,61.04816017,65.6569264,48.46132128,42.79620742,83.99285715,116.9410173,128.1260823,166.9770375,114.5735931,121.6477273,105.7073499,124.8107237,117.2970779
2015-48,2015,48,2015.923077,188.2638273,174.8746303,179.4820655,185.3169572,172.9745301,174.9574057,168.8575126,154.4435078,127.8339753,204.1465539,170.5513162,179.0829098,240.3061225,219.3078231,201.7431973,174.6377181,162.0468563,109.8380952,139.3808415,116.0187075,126.8023809,123.0202603,117.3625776,99.61756855,75.87920168,97.52388346,131.8078971,179.5151515,240.0858844,278.4898698,178.6049246,190.2877773,188.2114907,197.9698052,185.6689858
2015-49,2015,49,2015.942308,164.8333333,153.9404762,152.4399351,162.5610766,158.0406315,171.3869048,148.9215839,166.2490387,118.8084886,176.7643281,156.0988613,158.2769151,197.9863307,211.6187888,198.7463768,171.9673913,153.8163265,128.1480331,123.8389799,116.5385487,127.2108272,115.7691511,151.3090062,124.5765676,106.0729814,84.64003387,148.9380152,223.0711698,232.0948052,262.0472863,164.5329381,172.8716356,159.5548654,174.2846791,184.7180736
2015-50,2015,50,2015.961538,85.45833333,90.50765306,83.87448239,98.03095238,82.62670069,92.15476192,84.12111801,94.49880952,60.51147382,110.7922078,94.84486165,100.9686147,132.8825052,148.548419,122.0535714,100.1734324,90.84368531,63.87698412,68.46292517,85.57957741,71.48469388,78.32142858,70.03778467,56.44480519,38.88798701,49.77865277,86.0792037,147.3622449,176.1399364,199.8933983,NA,103.9982402,94.50656409,116.2392203,106.9989177
2015-51,2015,51,2015.980769,290.3190994,285.9396998,285.6428571,337.1177871,268.2722567,276.7272727,271.5059524,283.1464375,199.9303494,362.0318323,283.2261905,291.4743789,357.0054348,402.9331502,342.922619,291.1130952,248.3914657,211.1845238,230.7003968,278.6639786,221.6260823,191.8522257,158.0416667,215.0833333,92.66666666,127.3443414,250.0146104,381.777381,392.216342,430.9702381,304.9894128,308.8809078,280.3845238,347.873133,294.667517
2015-52,2015,52,2016,152.1369048,151.0968615,141.7034161,158.163961,149.8933747,164.9166667,130.1688312,167.9537546,101.9952381,172.4389234,138.1141775,143.5261387,192.2487469,201.2212733,198.5313147,188.6212121,165.5217391,112.315735,104.5838346,175.6042874,116.6726191,112.4425466,108.9561688,110.6632653,61.76883117,78.94694617,179.5795454,270.178037,227.6786487,298.5952381,159.7678571,168.5137164,153.8035714,173.0649586,189.297619
Jan-16,2016,1,2016.019231,68.67261905,68.27380952,68.03985507,74.54354637,67.82142857,64.58928571,74.36309525,94.77846791,55.53928571,85.24675325,85.875,86.01275174,130.2133446,113.9239366,88.60714286,66.3392857,65.79917185,54.34907303,70.10204082,81.0315735,58.49715321,52.67261905,47.50000001,53.6015892,33.34453782,29.84848484,57.96938775,95.00247036,120.5720551,209.9805764,73.45616884,76.24275362,77.51669759,83.6904762,69.08236872
Feb-16,2016,2,2016.038462,56.7476708,64.84239131,55.03571428,64.82305196,51.27173913,57.3008658,54.63690477,62.53896104,38.94353003,76.38302277,74.38906927,62.23524845,88.57444946,114.4466874,91.29070205,76.09547002,53.86568323,48.90476191,55.35984848,70.375,47.04968944,45.61387163,52.23917749,42.90575623,36.47077922,35.55898269,62.51604555,127.8511905,126.8928101,200.9297101,64.17857144,72.45962732,61.63636364,80.01053682,64.81462921
Mar-16,2016,3,2016.057692,55.70833334,55.70323129,54.26190476,58.25595238,56.7181677,56.72619048,54.97619048,62.73964804,41.78841992,64.02380953,65.72619047,64.62499999,77.23809524,64.48214285,60.48809524,58.04166667,53.51656314,44.48044218,63.6252588,55.69426407,48.48731884,46.57142858,42.98214285,47.1258658,28.17857143,33.56547619,48.61139456,68.53679655,77.28622404,113.177906,59.6461039,60.94666385,61.58712121,63.83008658,61.4361472
Apr-16,2016,4,2016.076923,58.39880952,59.89285713,55.47619048,63.98214286,61.02040816,58.46428572,56.73701298,68.06288819,44.79610861,71.64826841,68.57142857,64.38690476,96.47127329,100.5308442,78.76785714,69.24404763,63.36309523,45.78571429,54.38782232,82.79761905,52.13121118,48.04761905,52.50595238,43.05900621,NA,31.09523809,54.65783052,92.45263976,121.1655945,180.0808442,64.4702381,76.72851967,71.7797619,73.36147187,62.6547619
May-16,2016,5,2016.096154,20.14777433,23.66718426,20.84653209,25.18668831,18.0297619,19.99818841,20.61989796,22.47463768,13.69565217,35.30465368,33.26934137,27.07919255,67.10064936,60.77380953,33.09057971,26.04451346,19.86024845,16.46915584,19.51992754,28.37761152,20.06418219,17.07682638,28.73268398,13.37337662,14.66496599,8.590062112,17.40010352,51.1904762,97.63961038,147.4061735,24.97402597,28.86438923,23.30098344,31.25595238,20.37365895
Jun-16,2016,6,2016.115385,100.9404762,103.8452381,91.42261904,111.9821429,103.577381,99.67261906,98.7651515,91.37085921,66.3154762,120.4583333,79.42261903,84.69409937,137.0416667,149.2964286,131.4107143,123.5654762,121.0568182,82.87175324,75.18452381,129.4690476,79.85067287,83.6965462,74.59523809,83.23750371,50.18452381,51.67857143,92.74404762,149.1607143,151.9426407,196.5776868,107.577381,125.7643892,107.5245053,122.3416149,100.3035714
Jul-16,2016,7,2016.134615,14.42727743,15.04166667,15.41071429,17.70833333,16.11634199,15.24404762,14.60119048,16.76656315,13.00487013,18.90645586,16.324393,18.28416149,29.875,21.6547619,17.85714286,15.57091097,15.79994824,15.16071429,16.35119048,27.11257764,17.47294372,16.87163561,13.23887164,11.74404762,12.31547619,9.797619047,17.80201863,25.78841991,38.79166667,53.20005175,16.73731884,NA,20.14664502,21.16341992,15.97644928
Aug-16,2016,8,2016.153846,36.99404762,38.08876812,36.28571429,40.96320346,39.57091097,37.44642857,36.11201299,41.88690476,32.97054395,43.92857143,39.77380952,42.17857143,52.36580087,51.47619048,42.39718615,40.17675983,40.26423396,32.9689441,37.24829932,42.72727273,39.76931969,30.21713251,41.1228355,31.97334368,24.00108225,23.33495671,35.0428195,52.16666667,57.27458256,79.60119049,40.30952381,41.67261905,45.57142857,44.8452381,39.92210145
Sep-16,2016,9,2016.173077,144.8690476,139.7766563,138.9523809,147.0952381,155.1130952,145.6011905,148.1071429,157.6055901,135.0654762,156.7916667,147.6612554,148.7489177,166.0505495,157.8154762,156.1212121,154.1477743,153.0954969,121.5965321,129.7559524,146.3214286,131.4166667,125.6112836,118.2142857,134.2954545,81.375,99.70238096,141.9880952,158.1828231,238.5833334,172.0887681,143.739648,150.5978261,161.2288961,148.900974,153.4880952
Oct-16,2016,10,2016.192308,42.74025077,37.62379227,37.93877552,40.84523809,47.18345476,37.72223455,38.10300207,42.91787439,34.97222222,48.31142072,39.62603519,39.65873016,46,45.79404762,46.10714285,44.5552105,41.49952945,31.40630686,33.70686681,35.63492063,30.63543823,29.05167357,36.70039682,32.31599379,24.49206349,21.27380952,31.88957902,58.8829365,68.00204082,52.91472175,38.76388889,40.45436508,43.29986198,41.88034852,40.65758516
Nov-16,2016,11,2016.211538,157.8113627,139.2737578,156.3078675,147.3974308,155.8420068,143.993323,153.0161318,161.4454673,138.814223,159.0604367,154.6386913,162.3972567,NA,150.7801619,148.6605372,144.2369565,152.1041925,115.43811,137.648913,130.8077345,136.0464286,128.5410973,165.1922508,133.6757246,99.97725292,122.597939,123.1863213,147.3071946,162.8416667,175.1569499,149.6234942,153.8016798,165.562164,154.2743271,145.9909642
Dec-16,2016,12,2016.230769,56.88081122,49.98950687,53.85876622,53.22501412,53.50757576,53.76785715,50.54870131,54.58418367,42.33517316,58.74729437,53.33140746,54.14231602,59.96645022,60.02149042,58.57976191,57.01936288,51.6566676,36.20054583,44.76352814,48.54329004,40.86471862,46.50011958,48.44967533,41.11321288,35.20604514,36.05411255,42.48214286,59.60551947,64.79432524,63.96482685,55.94264069,54.55357142,57.94355826,58.42078392,57.54776021
2016-13,2016,13,2016.25,52.04761905,48.59002514,48.70493198,47.66149069,47.04166667,48.50595238,44.98809524,48.92727743,44.4482637,50.76027802,NA,50.73639456,56.44047619,54.15746753,52.27380952,48.52976191,59.0463126,33.16490213,44.85119048,42.44805195,44.13394034,45.96698871,50.56780538,38.21325052,42.54150751,41.85967438,38.73240166,50.05476191,57.23033126,54.04437229,51.60921325,49.75378788,52.68534727,52.94014344,48.16941934
2016-14,2016,14,2016.269231,90.247412,79.38793996,81.19339826,74.33712121,78.44829988,80.99689441,70.81651139,NA,67.04604272,78.90219422,73.02380952,81.11564626,95.23502661,96.79591836,81.85173161,72.63690476,84.89293445,47.10119048,60.97193878,66.16666666,67.67207882,69.20236919,64.35403727,59.64339826,48.35497836,71.27125851,62.33441559,70.34814978,89.07657537,75.32641633,95.13869047,77.03246753,82.20238095,93.70413165,87.39648033
2016-15,2016,15,2016.288462,64.86206005,60.85481366,60.49362413,60.26041458,59.39832889,59.29968944,51.79425466,NA,56.50903618,60.60314995,58.58209109,70.7643079,68.53247929,NA,80.77070393,71.67727743,75.66490548,49.10807453,49.93034605,60.69166122,51.92313665,54.45766046,46.54425466,49.34717069,45.8960786,44.18219462,57.75414079,58.41977226,74.08393852,59.54799884,58.05946466,64.70366352,61.82531055,NA,57.58248299
