Beta,mu_IR,mu_EI,rho,eta,N,loglik,loglik.se
8.696810016671906,2,31.266579358469087,0.11255382654052873,0.2706896551724138,38000,-121.74392752045847,0.18363603579689763
40.11168468683283,2,5.346054501307006,0.3967530965722533,0.06249257495875787,38000,-121.74966837036345,0.1446058642852977
8.843284985647173,2,46.26537947614598,0.11326804021336706,0.26142821843185554,38000,-121.75507873273459,0.0756056127267338
9.796530678278467,2,13.04557379844029,0.11968780585371908,0.23964481686628,38000,-121.75518044026633,0.04929798876040719
14.180672372909479,2,70.38274159927147,0.2035823972571324,0.15482758620689654,38000,-121.75638387943806,0.9301246482150174
9.488630124298048,2,20.298689545142544,0.12901892396778175,0.23814782929572237,38000,-121.75771031535662,0.07475016436106169
14.519029904937792,2,18.505128415189137,0.22392904631256202,0.15482758620689654,38000,-121.75892247055423,0.31665214422281923
22.54717410712466,1.3,14.698693725510175,0.38010530643311075,0.07328901113451387,38000,-121.76003358657167,0.4023662053547201
8.711678979648363,2,50.900446777371066,0.11326804021336706,0.26945415384114674,38000,-121.76560873259093,0.06893570275334268
37.433832813287715,2,2.914526621725168,0.35576503424235995,0.06820251135225641,38000,-121.76699067293467,0.2306771301451031
41.1259162879462,2,4.04130534639907,0.36725796833409996,0.0631761551763612,38000,-121.77260111724064,0.1653465468146509
22.241181454827593,2,5.714531411211822,0.20891711271496724,0.1162579411315139,38000,-121.77358756403096,0.11969196392491796
30.157619750474467,2,4.462925631888392,0.26774878649298156,0.08620513917375995,38000,-121.77383933844617,0.1236255780921382
31.008344061407445,2,6.294747548453845,0.35127520351489766,0.07706372440776768,38000,-121.78083169881269,0.1843651101373013
35.67589843132169,2,3.1080019887110257,0.34137133837170547,0.07114581459685046,38000,-121.78298624131864,0.1699662639619293
7.815977850359103,2,47.90777760202003,0.097458119315225,0.2996551724137931,38000,-121.79371779126885,0.13698028785797978
12.506911484926619,2,21.293355317349754,0.16433663099089496,0.18379310344827587,38000,-121.79481418394965,0.1963497212569929
19.142472656384438,2,57.938427290230095,0.20119342050133388,0.12618221166316734,38000,-121.79600981412511,0.09410318953516424
16.7506542256296,2,4.494046956586749,0.1747305857160322,0.14904411048642996,38000,-121.8034823031854,0.07218708082553166
9.790516208101334,2,43.36072169282949,0.1247982286003668,0.24172413793103442,38000,-121.80365834547051,0.19407321082759502
42.00336488452722,2,4.323894025840688,0.36725796833409996,0.06198626521955282,38000,-121.80889835015603,0.220813495487062
8.754986487310473,2,21.59978416326184,0.1081837798044634,0.2706896551724138,38000,-121.82156378324434,0.4060722761725356
8.453421333188691,2,15.732559468430603,0.10461586647206685,0.2786209605795847,38000,-121.83104753305844,0.07257873991545796
34.83560995900861,2,3.6775361027232045,0.29444564663614875,0.07737853076549475,38000,-121.83301267945372,0.11266763436244971
43.117947504978915,2,3.2701595275895654,0.3981287036537594,0.06035051276217616,38000,-121.83952474566802,0.2856599280159951
8.608160272328368,2,238.87356105205652,0.11025368674210449,0.2697673485304943,38000,-121.83999461694137,0.06109524296021258
9.524194573425076,2,43.04252773488868,0.1338997563709491,0.24172413793103442,38000,-121.84497537535364,0.19920173387158205
28.973038889937666,1.3,3.608604093346096,0.330331983753367,0.06549424107680701,38000,-121.84690881960735,0.21060707444562562
20.605836511848498,2,3.816559783823373,0.20119342050133388,0.12301284980008298,38000,-121.84728856340546,0.056607961200709066
19.081412170972907,2,4.7905089908520555,0.18355295433504984,0.13258569091267977,38000,-121.84733157692139,0.0488532155140007
9.462731741865953,2,66.36037030279964,0.12587997869242992,0.24172413793103442,38000,-121.84798642886655,0.11818079300221641
23.655775734714105,2,117.15661395558557,0.3220384688253624,0.09689655172413794,38000,-121.848505718865,0.30129629206177805
10.72956644481906,2,8.76567901461335,0.12519369870865923,0.22396643957467097,38000,-121.85747285375668,0.11958925320853721
10.469116858288691,2,33.01679129240286,0.15804662213807516,0.21633406560251175,38000,-121.86642806743632,0.09291730899480681
7.722433231513836,2,104.74147727081254,0.09954633312059888,0.2996551724137931,38000,-121.86818072006551,0.2271480635343797
7.868957363971792,2,45.61504262292987,0.09807729609669312,0.2996551724137931,38000,-121.86913678722604,0.22084869286097694
24.377847133489844,2,11.868933269317148,0.2775359142000818,0.09689655172413794,38000,-121.86986218272614,0.36606718450202075
21.87311483048676,2,43.062758505384565,0.3245352446910194,0.10224087841148041,38000,-121.87180812338877,0.17365815879734903
11.839079618893816,2,10.456900705527945,0.14962516866777628,0.20157121991978114,38000,-121.88558865213554,0.08273650547510689
32.049605673729644,2,6.2740477524435345,0.29667297316808405,0.0793569065255418,38000,-121.88728446969857,0.1600964321362252
9.537151605024475,2,25.96980267101569,0.12219307003342277,0.24172413793103442,38000,-121.89154223264386,0.3298551007833786
10.787084657777811,2,49.453466994832965,0.12219307003342277,0.2203833677254843,38000,-121.89456475808473,0.07643366752920153
32.55779262085786,1.3,4.655653918369951,0.34146280832807957,0.06003793833068425,38000,-121.8956867674487,0.1303490504572265
8.28146381350699,2,147.70148013780744,0.1196862883149873,0.2706896551724138,38000,-121.89837104619575,0.21173546822352288
36.31970639383439,2,8.913589633512919,0.3967530965722533,0.06793103448275861,38000,-121.89873497754527,0.4290109416928421
31.78935269421647,2,43.06320197904537,0.32569910194308266,0.0771304113289692,38000,-121.9021076115925,0.2084120968073013
8.656884830039674,2,14.185766416453724,0.1071842798620861,0.2706896551724138,38000,-121.9060432015224,0.15324646973723732
9.88929149325524,2,23.68352114232386,0.14925870006195588,0.2292490160948093,38000,-121.9104317721444,0.1318091463485236
13.064167771667119,2,274.0728671799583,0.16662478442867426,0.18379310344827587,38000,-121.91243760275765,0.2774336039042776
8.612594606695646,2,14.925137744158416,0.10957257125711002,0.27208621586865234,38000,-121.91523886294569,0.07978706032544493
14.165350964883652,2,16.91701104632573,0.14925870006195588,0.1715245626602369,38000,-121.91854697109012,0.09803944564055496
8.52192396350523,2,62.865942960687455,0.10937887374095408,0.2706896551724138,38000,-121.92105350800801,0.23057508216421896
24.5300165576127,2,27.807894650986512,0.26774878649298156,0.09689655172413794,38000,-121.92756441662786,0.5060959273188068
10.681524629279885,2,117.8954015447879,0.15231190570610612,0.2127586206896552,38000,-121.93376273110775,0.2531713093779637
27.814756695968093,1.3,5.141264157953696,0.38010530643311075,0.06485460884107386,38000,-121.93693640581927,0.16205772573495686
7.86235236943754,2,101.27238630125252,0.0977291392145727,0.2996551724137931,38000,-121.93932078957855,0.23576332879215542
7.6823233797010655,2,280.63705002790397,0.1031097185081318,0.2996551724137931,38000,-121.94117574973716,0.1885236995493034
17.300151746023207,2,110.1444215719919,0.26670273713521,0.12586206896551724,38000,-121.9478160426308,0.3831282515292054
12.34829894155148,2,7.6163065379244905,0.17553155076265703,0.18379310344827587,38000,-121.95128982666722,1.0782968890473361
7.853969694286018,2,86.10665424871937,0.0977291392145727,0.29738794417382985,38000,-121.96110620160746,0.06270148978265754
54.09473641885923,2,2.3472046930576758,0.39741539711124335,0.051821821090421084,38000,-121.96305759859341,0.21530022707605923
8.761338680337166,2,13.75916574958494,0.10894680343916238,0.2706896551724138,38000,-121.96594137249532,0.1444670455242265
9.0868461779963,2,36.03053368199176,0.11680971811687992,0.2600773227696387,38000,-121.96983768408533,0.05803538448885782
33.340190369479785,2,80.29157776177735,0.33724605159616156,0.07448431975491339,38000,-121.97755082864337,0.18931054122916605
8.824320149979537,2,12.033429728680257,0.10450583508688982,0.27035144863844074,38000,-121.9858269084705,0.04591103962363957
29.162768364833084,1.3,5.529175482121479,0.3277459547070663,0.06402291349393179,38000,-121.98741700828711,0.1437657062575118
26.27365332245358,1.3,5.031712975361905,0.284032246741978,0.07301199756094773,38000,-121.99672660737839,0.09842982140113594
7.9585606792112,2,110.8954578992784,0.10450583508688982,0.29388362330720064,38000,-121.99870890082813,0.04759344074167425
22.817357739120023,2,8.46163528213412,0.35108274667091105,0.09770268603251367,38000,-122.00331393749445,0.4651851621081936
12.378777857527828,2,100.32761280938315,0.135721653211566,0.19310419416033758,38000,-122.0090931016142,0.07962787595111352
7.781569150487142,2,146.69953430019328,0.1071842798620861,0.293698402942612,38000,-122.01173567711284,0.08912092241200313
8.545206363304501,2,111.70321493027473,0.10984238926760961,0.2706896551724138,38000,-122.01768109315879,0.21853600289136202
17.965388387210638,2,9.723837411640066,0.1735411961548884,0.14015598888465644,38000,-122.02409594694939,0.09977203865519231
10.135590314118346,2,9.87375032144241,0.13650198386936246,0.22906309653725057,38000,-122.02911073832561,0.09228947051762362
32.941497168087,2,8.90582788085192,0.35511994469462177,0.07324994948285994,38000,-122.03203922888551,0.12701341559525314
29.504342601644158,2,236.27048708469997,0.3456845466329527,0.07925112604827607,38000,-122.0417503013357,0.2422447248826206
6.990143628708541,2,193.2988820851388,0.09376617301434985,0.3286206896551724,38000,-122.04541784730233,0.36515835494364834
10.05728194063075,2,15.135230360541398,0.11171464726439888,0.24172413793103442,38000,-122.04790057144778,0.18421324740076364
8.574702030496557,2,37.65860807354813,0.1129896014844402,0.2706896551724138,38000,-122.0626490593167,0.18473071602263838
9.900567741018993,2,13.788902823296132,0.1147719270633256,0.24172413793103442,38000,-122.06431770976288,0.23405718950161758
24.877192737292066,2,32.42479745062337,0.32569910194308266,0.09689655172413794,38000,-122.06811257118902,0.34778133039277287
9.898127566213363,2,26.131805133736712,0.12522101220794618,0.24172413793103442,38000,-122.07875652462819,0.38553963437282157
22.954232617329705,2,4.718616697447333,0.2881681077633847,0.10304948703618391,38000,-122.08376701219716,0.14524341592762544
35.441595762334295,1.3,6.984658466801566,0.3639669946249429,0.05576795567000033,38000,-122.08482018665653,0.18553093574183807
9.537328826299444,2,52.80657396850997,0.12936445129903956,0.24172413793103442,38000,-122.09005521083928,0.24942707303713552
7.780426604972664,2,29.337037508432385,0.10092981279703901,0.2996551724137931,38000,-122.09538733585482,0.1800460885757625
18.722982124772805,2,227.23318463304201,0.32203846882536236,0.11637607840887894,38000,-122.09778472093663,0.22018681676190452
40.52184030842536,2,3.9057271191765257,0.3469952144708168,0.06404979330558004,38000,-122.10949476050732,0.17023333523162992
8.677450351406971,2,15.01130229523965,0.11212288333503757,0.2706896551724138,38000,-122.11231961942586,0.2996631960674696
7.9093328698377,2,40.783404193551284,0.09523478543334746,0.2996551724137931,38000,-122.11890352790363,0.14320357326709401
7.495977769876656,2,71.23536138642545,0.097458119315225,0.3088332618716444,38000,-122.1204512920919,0.04852957959795657
23.96059925561805,2,163.27192428028033,0.33724605159616156,0.09689655172413794,38000,-122.1237341585987,0.3405246259940204
7.402961247469271,2,116.93070542425922,0.09954633312059888,0.3122651844723086,38000,-122.12543663093163,0.10145931680424772
9.428916940513325,2,10.274147515600827,0.12901892396778175,0.24366500053246873,38000,-122.12858279958135,0.1297665255947395
11.778438213648112,2,7.267010689087788,0.12985238718515307,0.20949739871580328,38000,-122.13212882989103,0.06663754806992368
9.296351875867677,2,9.994190975022232,0.10815352898682391,0.2555069049612112,38000,-122.1460995090344,0.07603194073784952
10.204479425231641,2,12.686223796153607,0.15147081417817893,0.22130665990548432,38000,-122.15233084528002,0.078055802243566
24.057248377028746,2,8.633712791800132,0.29501193767173106,0.09418472789224168,38000,-122.15859057008738,0.22679022905413923
32.41816185042127,2,25.168254635960267,0.3827472826349939,0.0743280094254351,38000,-122.16196342670352,0.18077054370156523
36.712441124280424,2,41.559630508940344,0.3456845466329527,0.06793103448275861,38000,-122.16777026129589,0.3803192063410501
9.58459024649194,2,56.53729489455357,0.13220492302033798,0.24172413793103442,38000,-122.17358595705574,0.31963467499300485
7.304485033631829,2,353.2172851947754,0.09376617301434985,0.31666565326390095,38000,-122.17580559415747,0.0526261063426989
32.9231342636002,1.3,3.7133525429400893,0.38010530643311075,0.05859099079572702,38000,-122.1816017313275,0.1543268544987625
17.788905297462545,2,37.0576826185417,0.24663596240904173,0.12586206896551724,38000,-122.18561147266749,0.4115033877421457
7.212304351427488,2,51.413342941448946,0.09355604265195779,0.3221763799697485,38000,-122.18723863667691,0.07240955108832552
10.523341218326118,2,36.09054320354878,0.11459452710357941,0.22885249396049623,38000,-122.18811794606992,0.05965261444244063
11.264617127520655,2,6.488130254067325,0.12732131057720508,0.2127586206896552,38000,-122.1903536888155,0.315460567038137
26.707283506002764,2,4.306337167388615,0.2381411245229747,0.09950467402796978,38000,-122.19109730534582,0.02702101101514964
10.698379280560326,2,8.331321932272784,0.11928584989559346,0.22429129684725999,38000,-122.19177691082842,0.06450981451122938
32.71761662252452,2,3.407730721638801,0.29667297316808405,0.07753380495948886,38000,-122.19686793358589,0.17379075499535687
7.693638905386109,2,81.01886806275449,0.1052772936463953,0.2996551724137931,38000,-122.19721373644175,0.1488886666860085
8.520082699702014,2,116.44347098815537,0.09807729609669312,0.28066616675671935,38000,-122.1988794764614,0.0801771002286499
9.13626941271661,2,17.991801048840895,0.11609168887787903,0.26084023508004117,38000,-122.20638555295261,0.08186272464259207
17.51561726423766,2,5.972590258649057,0.1735411961548884,0.14016076545995354,38000,-122.21238998135563,0.10462666267883738
7.024660485326004,2,53.59873232257529,0.09041744380532747,0.3286206896551724,38000,-122.22168334513198,0.1941417608735408
7.034109464635756,2,25.573950380767204,0.09355604265195779,0.3286206896551724,38000,-122.22351097584793,0.14059264909327845
10.529066996344197,2,7.668513769027515,0.11576711011094788,0.229688622432679,38000,-122.2239324925356,0.03876732224770195
28.3255877519845,2,56.428821625108704,0.305131570316843,0.0838424291122602,38000,-122.22789171439335,0.21264524598604936
7.755130306958845,2,31.66122817773512,0.09815644034009009,0.2996551724137931,38000,-122.22993740556878,0.14271999342882974
9.735216264931378,2,11.47099970665568,0.1081837798044634,0.24977057310898695,38000,-122.2321494400179,0.08917253274572144
11.79081964092952,2,219.6033898091696,0.18526528780709967,0.18379310344827587,38000,-122.23907153084942,0.7782458349596518
33.98499985032238,2,3.756996890984335,0.28744615949402474,0.07647517296006881,38000,-122.24504551516958,0.13056315005310923
34.023571310814134,2,5.041308766355736,0.4159341474815126,0.06873428820884092,38000,-122.25357670532402,0.35139901829237524
20.977972972447436,2,81.5446288901331,0.3081384698617414,0.10377858750064255,38000,-122.25455033593927,0.13680284143521437
12.86858294321642,2,6.250273303780069,0.13200709331810576,0.19256654694942138,38000,-122.26211480235983,0.044137796328688875
19.54451720471054,2,9.939413591894331,0.295011937671731,0.11574131179356768,38000,-122.28408283373082,0.3063994620000249
34.0675653060608,1.3,11.215672194063643,0.38478813231615483,0.05362062192707592,38000,-122.29097678451342,0.1363006173176187
43.781796543393426,2,2.060661516404754,0.35511994469462177,0.06210799915049982,38000,-122.303792160961,0.23615106969333302
7.506892757363211,2,210.37415655526596,0.09370810366231919,0.3092043400508848,38000,-122.32912806099216,0.06783971543249336
38.53706163418793,2,2.7656473073016508,0.31492222062789027,0.06913937707025122,38000,-122.33311109149898,0.13557787791016473
7.149701528924496,2,14.705676876692948,0.08748934056012668,0.3286206896551724,38000,-122.33943799939898,0.1909156172832431
5.961745369204565,2,41.69270479395808,0.08043282624531983,0.38655172413793104,38000,-122.34228671362581,0.2408355211610306
6.474719929648717,2,23.912065457281177,0.08589498468151274,0.35758620689655174,38000,-122.35035766508791,0.19024648667933133
7.013567986436094,2,19.668723807446046,0.09060420834167711,0.3286206896551724,38000,-122.35365747985394,0.3548806118657832
8.35077419983284,2,11.666542738064848,0.09916642783069708,0.28295064475631104,38000,-122.35434762944804,0.05277730650702355
7.808815761639812,2,15.205371613183972,0.10461586647206685,0.2978755064778269,38000,-122.35497595021079,0.046040293403019926
27.007082829907066,1.3,2.7394840212615734,0.31109857984647216,0.06923702899957845,38000,-122.35987569397354,0.3494042632801823
9.469857634790253,2,18.282678619516627,0.10450583508688982,0.2553969760990015,38000,-122.36373505649591,0.09086434212986852
7.8968806640905065,2,61.05472355032194,0.09370810366231919,0.2996551724137931,38000,-122.3641766753452,0.12373111967893875
6.4469871900842834,2,30.460540242140496,0.08692634016747545,0.35758620689655174,38000,-122.36942979833432,0.1297030033981282
6.442400991759502,2,39.15268868520404,0.08604073054262239,0.35758620689655174,38000,-122.36969564573455,0.1535705067714178
11.127115178434691,2,6.698035117336249,0.12158688767044352,0.22107513175920104,38000,-122.37179387358687,0.05551716891346611
28.022316290635764,1.3,3.0297933896468687,0.2963928031354268,0.0691862919469718,38000,-122.37603199382032,0.19691411507739315
44.36751544022059,2,2.661555516186197,0.3602873432095361,0.0629128006541932,38000,-122.37858167748448,0.12008376154171356
7.259338207549259,2,1272.004554609485,0.1031097185081318,0.31326286879624843,38000,-122.38080152945741,0.07130025979364069
28.669498145466964,2,5.942635699185343,0.3911805928516747,0.07950607156286993,38000,-122.38084327400213,0.34618511952788045
7.735515767158673,2,15.279808124094476,0.10171895144753754,0.2996551724137931,38000,-122.3825617196104,0.21091209238866745
8.274407704511779,2,10.30503751725534,0.1024099810934075,0.282957099961864,38000,-122.38937099018821,0.04501327965156961
10.442935010454477,2,59.17662333161768,0.11459452710357941,0.22920535138869805,38000,-122.39796295639152,0.08614270767231653
7.891706095110594,2,12.816809170134567,0.09648162876424463,0.2996551724137931,38000,-122.43194932613615,0.2798473006158789
6.789229423147896,2,64.01472006928975,0.08692634016747545,0.3442724745386206,38000,-122.43675828845508,0.05139259890802937
40.15319448378201,2,2.9181140471313807,0.3672579683341,0.06208354603196504,38000,-122.4388895910565,0.29697469940340143
7.164914468998648,2,25.32971923293548,0.09968234222578048,0.31893756921010413,38000,-122.4679695524944,0.09362803795715337
23.38385882326958,2,163.3673922059315,0.3056872204009591,0.09689655172413794,38000,-122.46846460171527,0.39165698909733854
35.63303623436366,2,11.164794722938266,0.3911805928516748,0.06793103448275861,38000,-122.47032694528563,1.0622612055509144
7.096178236844364,2,14.846492258180849,0.08899640315528418,0.3286206896551724,38000,-122.47141039028648,0.12492496007035406
27.81238622259515,1.3,8.34445589331286,0.2963928031354268,0.06837600679199696,38000,-122.47798690964513,0.1271042935823527
8.089316833238028,2,10.007191486653037,0.09797228564171719,0.2916382303970338,38000,-122.4792325834553,0.04583726207265727
14.357450954094118,2,29.181989615535255,0.2776734143961188,0.14554801188454913,38000,-122.4802476274683,0.6300019577707482
7.556466967246307,2,51.41880559023879,0.09041744380532747,0.3113870883617955,38000,-122.48100537946819,0.03746497512883006
51.96031205002246,2,2.4816606174540774,0.3691083430933638,0.05528603852399022,38000,-122.48436236718308,0.22771292916737032
60.27096115873119,2,1.6738551220331912,0.5135725032464201,0.04432739518297547,38000,-122.4922071829627,0.8666446792512255
7.075296370640584,2,40.63424933536885,0.08735982582510819,0.3345837794225006,38000,-122.49332215415185,0.07573256325667335
57.99561340410994,2,4.24942180982811,0.4784845581918514,0.04578724247954724,38000,-122.49372720078948,0.8165754013778055
17.71736734497163,2,382.8566470525,0.2355651470899393,0.12586206896551724,38000,-122.49546142317993,0.304019978825032
7.049383476752456,2,14.708301571667606,0.09353139993969124,0.3286206896551724,38000,-122.50018361989888,0.18287071585745968
20.009976342291424,2,20.50813801642417,0.19262928660114886,0.12511773756034336,38000,-122.50895793383204,0.17005098763697388
33.70448467313654,1.3,9.122096032991076,0.3497364680027233,0.056736526270679224,38000,-122.52410208758192,0.11236398915349328
14.070437980760355,2,4.247427349789849,0.13816996188607283,0.17938168814338645,38000,-122.5258828282376,0.053786983758530714
31.50323115669788,2,3.399385524721087,0.31492222062789027,0.08261529044320101,38000,-122.52802366791256,0.11267160945302661
36.98760960353542,2,29.26694243096689,0.3469952144708169,0.06793103448275861,38000,-122.53168957800082,0.5640484177573902
6.683825480328237,2,862.1911538122328,0.08298051021689078,0.3500404309953462,38000,-122.53398331306671,0.04532321898206535
7.262181021877876,2,43.366306885494275,0.08604073054262239,0.3267193021714352,38000,-122.54007726636111,0.06468428479870972
7.104363553472025,2,15.329971187804182,0.08649875268292893,0.3316934268481243,38000,-122.54790427718441,0.051278415972204616
7.60326070464803,2,39.795221322693614,0.1063432998764581,0.2996551724137931,38000,-122.56203434655397,0.12536886584102733
6.548565142730123,2,20.826563074854388,0.08486415839161969,0.35758620689655174,38000,-122.57824637286288,0.29981789539956993
24.628719497744385,2,842.4764620805444,0.26440472998554637,0.09689655172413794,38000,-122.58222550119659,0.2981107955863303
6.728922426655328,2,42.89769974628859,0.08486415839161969,0.3449641792707354,38000,-122.58596706008377,0.058663814016874184
5.995519458902772,2,44.0895385344422,0.07646532997271202,0.38655172413793104,38000,-122.58894102393903,0.2724221851981123
8.789046696922652,2,6.650739696911914,0.10175462558746501,0.2706896551724138,38000,-122.5918423926691,0.1634780414220357
7.144617176257237,2,14.983630350097522,0.09121874442676475,0.3286206896551724,38000,-122.59353756203481,0.2161529397066325
58.23516674122577,2,3.2037688827098245,0.4536123802859751,0.04740184608719579,38000,-122.60385029444005,0.1932468366738027
6.521347732685867,2,36.55333825059056,0.08557917981107699,0.35758620689655174,38000,-122.60600177158885,0.17996146235075566
34.16282261463022,1.3,2.6566852297495593,0.330331983753367,0.059661542576555364,38000,-122.60654606810132,0.09509361231647477
16.582721439398256,2,30.11169565995329,0.16208740102781172,0.15249562941928616,38000,-122.60772425641795,0.10219154298952449
6.6189020641536,2,27.280404545258442,0.08748934056012668,0.3480364122055781,38000,-122.62169897325289,0.08067483610180048
6.293746602062799,2,52.58218828812662,0.08043282624531983,0.3697072738167912,38000,-122.62495901473832,0.06602392962258677
7.820072052602775,2,11.41447675163793,0.09060420834167711,0.3075677141791881,38000,-122.62570774670313,0.06283043198144997
6.495722099892709,2,39.71193353379196,0.08298051021689078,0.35758620689655174,38000,-122.63650418014353,0.19677833400176128
37.96057963882562,2,3.06789328890745,0.29667297316808405,0.0706629268544295,38000,-122.63908449481599,0.09387192728135814
6.05330709394582,2,60.891369514998665,0.0782180695581204,0.38655172413793104,38000,-122.64498647752708,0.23679478387512057
15.167250939538684,2,11.05326814640819,0.1822159667526803,0.1506822515773107,38000,-122.64712530230838,0.22617360489786975
33.20568367963175,1.3,2.658654901580982,0.3497364680027233,0.05866836507332665,38000,-122.65551748866682,0.12769348441419265
6.012222062511564,2,48.41149715086508,0.07822635875082473,0.38655172413793104,38000,-122.65882395502823,0.1631325993391877
7.106999311002996,2,13.048624789977252,0.08953140612081936,0.3286206896551724,38000,-122.67359110061408,0.08944029302260748
7.798694610868813,2,11.890830583112397,0.09789246703253343,0.2996551724137931,38000,-122.71911875694741,0.14029099814466536
7.223626215896437,2,93.19182993432665,0.08993545699987468,0.3286206896551724,38000,-122.75270334545853,0.22670259092706932
60.17314783037989,2,2.141926853920524,0.41696543226144556,0.048729291378582035,38000,-122.75472447853234,0.11454332020860916
6.098630859711586,2,39.02612094341453,0.07628019460530724,0.38655172413793104,38000,-122.76982061167716,0.19075193794551012
6.731452887375389,2,925.7539771872953,0.07808988880962792,0.35758620689655174,38000,-122.7733241571033,0.5186429290255451
7.368745262598207,2,20.084180542808507,0.08589498468151274,0.32247113060124527,38000,-122.77911440311398,0.06433280939676773
31.1483229491844,1.3,2.490550070994224,0.31109857984647216,0.06519953951733981,38000,-122.78657920532027,0.11177102559004744
38.85680960853612,2,2.1157896483582683,0.31492222062789027,0.07175368304419265,38000,-122.79214414241991,0.08630213944768514
7.212851613369962,2,12.051952064575202,0.08665350774612496,0.3286206896551724,38000,-122.80202132506302,0.12401184290459315
8.580335482596231,2,13.632377129269702,0.12230271480368643,0.26944825658923044,38000,-122.8058676018776,0.06620156796350961
6.969800465737734,2,11.986376439981242,0.08914014479136459,0.3325901247821265,38000,-122.82634596680805,0.04895428266410797
7.302273262223134,2,20.079004450172683,0.0969397548733465,0.31109368152663874,38000,-122.83305897076168,0.0655716255167517
6.8076199930426435,2,32.92463517055721,0.08033620597557521,0.35053640825052024,38000,-122.833971019798,0.0581758020679126
7.640386817248151,2,9.43802488905844,0.08785779619854074,0.31231339166029015,38000,-122.83827690190586,0.052963595426564175
36.29772851747749,1.3,5.169351787309078,0.3497364680027233,0.05453623684978463,38000,-122.84273804024924,0.217954953063801
6.003933201403995,2,104.04429974774303,0.07460240185669609,0.38970918792568193,38000,-122.86649043656789,0.0610004870678877
5.938783595192899,2,144.1102309612382,0.07839613559241392,0.38655172413793104,38000,-122.87625835426974,0.12485437548213862
36.41051748981526,2,3.082755427932751,0.3602873432095361,0.06793103448275861,38000,-122.88322417092023,0.5266898809334959
6.556018770071197,2,28.10584608428571,0.0782180695581204,0.3619239118747134,38000,-122.88705005599326,0.06997687136171084
6.647459518129659,2,72.86791202732806,0.07839613559241392,0.3594530528322222,38000,-122.89353415779338,0.07798931193651712
6.263244424339561,2,1798.6674257079767,0.07808988880962792,0.3774479697182098,38000,-122.89365680831636,0.03985496174495117
7.663049964489351,2,13.556185987314906,0.09211982124248078,0.31397036680046775,38000,-122.90092431556303,0.052774735868084705
5.62788965000778,2,83.13323104443965,0.07164381071213301,0.41551724137931034,38000,-122.90678166886708,0.18739218691406087
6.059093238278087,2,18.7682592564064,0.07460240185669609,0.38655172413793104,38000,-122.91868551429626,0.19282866027964926
6.456155027632014,2,26.069462291859907,0.09090946413435448,0.35758620689655174,38000,-122.93354614436917,0.23853219468850656
6.595633111682334,2,13.249117047934671,0.08033620597557521,0.35758620689655174,38000,-122.93741420093794,0.16435974040273454
6.164407083724523,2,15.633690013783914,0.07340644589355391,0.38655172413793104,38000,-122.94796187394037,0.23977692169968648
5.828096322021713,2,222.2114460024448,0.07646532997271202,0.3955774513989653,38000,-122.949797924738,0.051162598752127635
5.687933383420599,2,92.79204681636693,0.07028202561238259,0.41551724137931034,38000,-122.95152740125036,0.14100459728329706
6.087020688686545,2,19.50501359846045,0.07402247074117242,0.38655172413793104,38000,-122.96440501128839,0.2714876589827683
6.008007046661106,2,19.165723075025653,0.07669635431580712,0.38655172413793104,38000,-122.9759748276597,0.25152437137529593
62.97775417730649,2,2.6148252847013227,0.46597588771134835,0.04337882501225182,38000,-122.97919014549032,0.25675780370384343
5.80075023448502,2,72.74019970031422,0.07164381071213301,0.40503969409019924,38000,-122.98114607472657,0.06278698313047451
28.541346963181553,1.3,18.64984926312398,0.38478813231615483,0.05814905470427153,38000,-122.98415724419804,0.5171766887643929
32.98166191815202,2,5.5671909438316955,0.41593414748151264,0.0720630019811062,38000,-122.98977695503301,0.16069216462901836
34.97290443717718,1.3,2.458616080184047,0.3497364680027233,0.056009614391308,38000,-122.99177328466175,0.13806153107169916
6.723681055283113,2,13.007025836833991,0.0814411654477971,0.3489688204477044,38000,-122.99188246716602,0.04919113904253129
6.58103547855957,2,109.27595273370669,0.08677831779415052,0.35758620689655174,38000,-122.9928540486386,0.21936430105471466
16.32492164192197,2,17.290142390080792,0.29501193767173106,0.13022358774990567,38000,-123.00624832311865,0.2741121716272602
68.0276159781361,2,2.3611251138545932,0.5597766879123343,0.040973156173213246,38000,-123.01515786089925,0.21277396077297644
6.018401017813256,2,171.39572789235828,0.07593646109975141,0.38655172413793104,38000,-123.01863471785661,0.15353874437376638
6.053894657035975,2,24.147536812395494,0.07579134331548212,0.38655172413793104,38000,-123.02106096105669,0.18162821973496387
62.470132743508714,2,1.3497819785683587,0.41696543226144556,0.04696529369079097,38000,-123.0647414390451,0.48205262637282376
6.5449598720381745,2,51.0275356294201,0.07628019460530724,0.36423176735830065,38000,-123.06884049756763,0.07480835381026367
7.342338668772571,2,6.959520524359094,0.08470537657313087,0.3286206896551724,38000,-123.07003936578064,0.22123476683077564
35.48241769992366,2,166.1853152317612,0.37086125874179343,0.06793103448275861,38000,-123.07013717507179,0.39727437026196777
5.630483140731788,2,40.3408788787334,0.06992671658108948,0.41551724137931034,38000,-123.08397443432692,0.12044746173887891
5.499594783466068,2,23.91215101352658,0.07072866770740603,0.4236804654385304,38000,-123.08794975282454,0.05864261861167095
5.596655145667321,2,126.01783571596343,0.07161202603762559,0.41551724137931034,38000,-123.09547699988646,0.1594166243506597
